"decision_id","session_id","meeting_record_id","page_number","draft_resolution_id","resolution_id","decision_mode","decision_topic","important","request_by"
"A/RES/2859(XXVI)-S0100","RS-026","A/PV.2027",0,"A/8588","A/RES/2859(XXVI)","non-recorded vote","separate vote","not available","not available"
"A/RES/2860(XXVI)-FP","RS-026","A/PV.2027",0,"A/8588","A/RES/2860(XXVI)","adopted without vote","draft resolution","not available","not available"
"A/RES/2861(XXVI)-FP","RS-026","A/PV.2027",0,"A/8600","A/RES/2861(XXVI)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2861(XXVI)-S0100","RS-026","A/PV.2027",0,"A/8600","A/RES/2861(XXVI)","non-recorded vote","separate vote","not available","not available"
"A/RES/2863(XXVI)-FP","RS-026","A/PV.2027",0,"A/L.653","A/RES/2863(XXVI)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2864(XXVI)-FP","RS-026","A/PV.2027",0,"A/L.654/Rev.1","A/RES/2864(XXVI)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2851(XXVI)-FP","RS-026","A/PV.2027",6,"A/8630","A/RES/2851(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2857(XXVI)-FP","RS-026","A/PV.2027",9,"A/8588","A/RES/2857(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2862(XXVI)-A0100","RS-026","A/PV.2027",20,"A/8625","A/RES/2862(XXVI)","recorded vote","amendment","not available","not available"
"A/RES/2862(XXVI)-FP","RS-026","A/PV.2027",21,"A/8625","A/RES/2862(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2866(XXVI)-FP","RS-026","A/PV.2028",0,"A/8616","A/RES/2866(XXVI)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2870(XXVI)-FP","RS-026","A/PV.2028",0,"A/8617","A/RES/2870(XXVI)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2876(XXVI)-FP","RS-026","A/PV.2028",0,"A/8622","A/RES/2876(XXVI)","adopted without vote","draft resolution","not available","not available"
"A/RES/2865(XXVI)-FP","RS-026","A/PV.2028",6,"A/8615","A/RES/2865(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2867(XXVI)-FP","RS-026","A/PV.2028",6,"A/8616","A/RES/2867(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2868(XXVI)-FP","RS-026","A/PV.2028",7,"A/8616","A/RES/2868(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2869(XXVI)-FP","RS-026","A/PV.2028",7,"A/8616","A/RES/2869(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2871(XXVI)-FP","RS-026","A/PV.2028",9,"A/8618","A/RES/2871(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2872(XXVI)-FP","RS-026","A/PV.2028",9,"A/8618","A/RES/2872(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2873(XXVI)-FP","RS-026","A/PV.2028",11,"A/8619","A/RES/2873(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2874(XXVI)-FP","RS-026","A/PV.2028",12,"A/8620","A/RES/2874(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2875(XXVI)-FP","RS-026","A/PV.2028",12,"A/8621","A/RES/2875(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2877(XXVI)-FP","RS-026","A/PV.2028",13,"A/8518/Add.3","A/RES/2877(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2878(XXVI)-FP","RS-026","A/PV.2028",15,"A/L.662/Add.1","A/RES/2878(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2879(XXVI)-FP","RS-026","A/PV.2028",15,"A/L.663/Add.1","A/RES/2879(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2880(XXVI)-FP","RS-026","A/PV.2029",5,"A/8626","A/RES/2880(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2881(XXVI)-A0100","RS-026","A/PV.2029",7,"A/8623","A/RES/2881(XXVI)","recorded vote","amendment","not available","not available"
"A/RES/2881(XXVI)-FP","RS-026","A/PV.2029",8,"A/8623","A/RES/2881(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2882(XXVI)[A]-FP","RS-026","A/PV.2030",0,"A/8610","A/RES/2882(XXVI)[A]","non-recorded vote","draft resolution","not available","not available"
"A/RES/2882(XXVI)[B]-FP","RS-026","A/PV.2030",0,"A/8610","A/RES/2882(XXVI)[B]","adopted without vote","draft resolution","not available","not available"
"A/RES/2883(XXVI)-FP","RS-026","A/PV.2030",0,"A/8464","A/RES/2883(XXVI)","adopted without vote","draft resolution","not available","not available"
"A/RES/2884(XXVI)-FP","RS-026","A/PV.2030",0,"A/8607","A/RES/2884(XXVI)","adopted without vote","draft resolution","not available","not available"
"A/RES/2885(XXVI)-FP","RS-026","A/PV.2030",0,"A/8629","A/RES/2885(XXVI)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2886(XXVI)-FP","RS-026","A/PV.2030",0,"A/8608/Add.1","A/RES/2886(XXVI)","adopted without vote","draft resolution","not available","not available"
"A/RES/2887(XXVI)-FP","RS-026","A/PV.2030",0,"A/8628","A/RES/2887(XXVI)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2888(XXVI)-FP","RS-026","A/PV.2030",0,"A/8604/Add.1","A/RES/2888(XXVI)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2888(XXVI)-A0100","RS-026","A/PV.2030",6,"A/8604/Add.1","A/RES/2888(XXVI)","non-recorded vote","amendment","not available","not available"
"A/RES/2898(XXVI)-FP","RS-026","A/PV.2031",0,"A/8531/Add.1","A/RES/2898(XXVI)","adopted without vote","draft resolution","not available","not available"
"A/RES/2902(XXVI)-FP","RS-026","A/PV.2031",0,"A/8531/Add.2","A/RES/2902(XXVI)","adopted without vote","draft resolution","not available","not available"
"A/RES/2903(XXVI)-FP","RS-026","A/PV.2031",0,"A/L.671/Rev.1","A/RES/2903(XXVI)","adopted without vote","draft resolution","not available","not available"
"A/RES/2889(XXVI)-FP","RS-026","A/PV.2031",6,"A/8531/Add.1","A/RES/2889(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2890(XXVI)-FP","RS-026","A/PV.2031",7,"A/8531/Add.1","A/RES/2890(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2891(XXVI)-FP","RS-026","A/PV.2031",7,"A/8531/Add.1","A/RES/2891(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2892(XXVI)-FP","RS-026","A/PV.2031",7,"A/8531/Add.1","A/RES/2892(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2893(XXVI)-FP","RS-026","A/PV.2031",8,"A/8531/Add.1","A/RES/2893(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2894(XXVI)-FP","RS-026","A/PV.2031",8,"A/8531/Add.1","A/RES/2894(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2895(XXVI)-FP","RS-026","A/PV.2031",8,"A/8531/Add.1","A/RES/2895(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2896(XXVI)-FP","RS-026","A/PV.2031",8,"A/8531/Add.1","A/RES/2896(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2897(XXVI)-FP","RS-026","A/PV.2031",9,"A/8531/Add.1","A/RES/2897(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2899(XXVI)[A]-FP","RS-026","A/PV.2031",9,"A/8531/Add.2","A/RES/2899(XXVI)[A]","recorded vote","draft resolution","not available","not available"
"A/RES/2899(XXVI)[B]-FP","RS-026","A/PV.2031",9,"A/8531/Add.2","A/RES/2899(XXVI)[B]","recorded vote","draft resolution","not available","not available"
"A/RES/2899(XXVI)[C]-FP","RS-026","A/PV.2031",10,"A/8531/Add.2","A/RES/2899(XXVI)[C]","recorded vote","draft resolution","not available","not available"
"A/RES/2900(XXVI)-FP","RS-026","A/PV.2031",10,"A/8531/Add.2","A/RES/2900(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2901(XXVI)-FP","RS-026","A/PV.2031",10,"A/8531/Add.2","A/RES/2901(XXVI)","recorded vote","draft resolution","not available","not available"
"A/RES/2904(XXVII)[A]-FP","RS-027","A/PV.2041",0,"A/8824","A/RES/2904(XXVII)[A]","adopted without vote","draft resolution","not available","not available"
"A/RES/2904(XXVII)[B]-FP","RS-027","A/PV.2041",0,"A/8824","A/RES/2904(XXVII)[B]","adopted without vote","draft resolution","not available","not available"
"A/RES/2905(XXVII)-FP","RS-027","A/PV.2064",0,"A/8843","A/RES/2905(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2906(XXVII)-FP","RS-027","A/PV.2068",0,"A/8842","A/RES/2906(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2907(XXVII)-FP","RS-027","A/PV.2077",0,"A/L.681/Rev.1","A/RES/2907(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2909(XXVII)-FP","RS-027","A/PV.2078",0,"A/L.678/Add.1-2","A/RES/2909(XXVII)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2910(XXVII)-FP","RS-027","A/PV.2078",0,"A/L.679/Add.1-3","A/RES/2910(XXVII)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2911(XXVII)-FP","RS-027","A/PV.2078",0,"A/L.680/Add.1-3","A/RES/2911(XXVII)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2908(XXVII)-FP","RS-027","A/PV.2078",10,"A/L.677/Add.1","A/RES/2908(XXVII)","recorded vote","draft resolution","not available","not available"
"A/RES/2912(XXVII)[A]-FP","RS-027","A/PV.2081",0,"A/8873","A/RES/2912(XXVII)[A]","adopted without vote","draft resolution","not available","not available"
"A/RES/2912(XXVII)[B]-FP","RS-027","A/PV.2081",0,"A/8873","A/RES/2912(XXVII)[B]","adopted without vote","draft resolution","not available","not available"
"A/RES/2912(XXVII)[C]-FP","RS-027","A/PV.2081",0,"A/8873","A/RES/2912(XXVII)[C]","adopted without vote","draft resolution","not available","not available"
"A/RES/2912(XXVII)[D]-FP","RS-027","A/PV.2081",0,"A/8873","A/RES/2912(XXVII)[D]","adopted without vote","draft resolution","not available","not available"
"A/RES/2912(XXVII)[E]-FP","RS-027","A/PV.2081",0,"A/8873","A/RES/2912(XXVII)[E]","adopted without vote","draft resolution","not available","not available"
"A/RES/2912(XXVII)[F]-FP","RS-027","A/PV.2081",0,"A/8873","A/RES/2912(XXVII)[F]","adopted without vote","draft resolution","not available","not available"
"A/RES/2913(XXVII)-FP","RS-027","A/PV.2081",0,"A/8861","A/RES/2913(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2914(XXVII)-FP","RS-027","A/PV.2081",0,"A/8863","A/RES/2914(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2915(XXVII)-FP","RS-027","A/PV.2081",0,"A/8863","A/RES/2915(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2916(XXVII)-A0100","RS-027","A/PV.2081",0,"A/8864","A/RES/2916(XXVII)","non-recorded vote","amendment","not available","not available"
"A/RES/2916(XXVII)-A0200","RS-027","A/PV.2081",0,"A/8864","A/RES/2916(XXVII)","non-recorded vote","amendment","not available","not available"
"A/RES/2917(XXVII)-FP","RS-027","A/PV.2081",0,"A/8864","A/RES/2917(XXVII)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2916(XXVII)-FP","RS-027","A/PV.2081",8,"A/8864","A/RES/2916(XXVII)","recorded vote","draft resolution","not available","not available"
"A/RES/2918(XXVII)-FP","RS-027","A/PV.2084",4,"A/8889","A/RES/2918(XXVII)","recorded vote","draft resolution","not available","not available"
"A/RES/2919(XXVII)-FP","RS-027","A/PV.2085",0,"A/8880","A/RES/2919(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2920(XXVII)-FP","RS-027","A/PV.2085",0,"A/8880","A/RES/2920(XXVII)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2921(XXVII)-FP","RS-027","A/PV.2085",0,"A/8880","A/RES/2921(XXVII)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2922(XXVII)-FP","RS-027","A/PV.2085",0,"A/8880","A/RES/2922(XXVII)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2923(XXVII)[A]-FP","RS-027","A/PV.2085",4,"A/8879","A/RES/2923(XXVII)[A]","recorded vote","draft resolution","not available","not available"
"A/RES/2923(XXVII)[B]-FP","RS-027","A/PV.2085",4,"A/8879","A/RES/2923(XXVII)[B]","recorded vote","draft resolution","not available","not available"
"A/RES/2923(XXVII)[C]-FP","RS-027","A/PV.2085",5,"A/8879","A/RES/2923(XXVII)[C]","recorded vote","draft resolution","not available","not available"
"A/RES/2923(XXVII)[D]-FP","RS-027","A/PV.2085",5,"A/8879","A/RES/2923(XXVII)[D]","recorded vote","draft resolution","not available","not available"
"A/RES/2923(XXVII)[E]-FP","RS-027","A/PV.2085",5,"A/8879","A/RES/2923(XXVII)[E]","recorded vote","draft resolution","not available","not available"
"A/RES/2924(XXVII)[A]-FP","RS-027","A/PV.2088",0,"A/8895","A/RES/2924(XXVII)[A]","adopted without vote","draft resolution","not available","not available"
"A/RES/2924(XXVII)[B]-FP","RS-027","A/PV.2088",0,"A/8895","A/RES/2924(XXVII)[B]","adopted without vote","draft resolution","not available","not available"
"A/RES/2925(XXVII)-FP","RS-027","A/PV.2090",0,"A/L.684/Add.1-4","A/RES/2925(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2927(XXVII)-FP","RS-027","A/PV.2091",0,"A/8892","A/RES/2927(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2928(XXVII)-FP","RS-027","A/PV.2091",0,"A/8896","A/RES/2928(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2929(XXVII)-FP","RS-027","A/PV.2091",0,"A/8896","A/RES/2929(XXVII)","non-recorded vote","draft resolution","not available","not available"
"A/RES/2926(XXVII)-FP","RS-027","A/PV.2091",4,"A/8892","A/RES/2926(XXVII)","recorded vote","draft resolution","not available","not available"
"A/RES/2937(XXVII)-FP","RS-027","A/PV.2093",0,"A/L.683/Add.1","A/RES/2937(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2938(XXVII)-FP","RS-027","A/PV.2093",0,"A/L.685/Add.1","A/RES/2938(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2930(XXVII)-FP","RS-027","A/PV.2093",2,"A/8902","A/RES/2930(XXVII)","recorded vote","draft resolution","not available","not available"
"A/RES/2931(XXVII)-FP","RS-027","A/PV.2093",3,"A/8903","A/RES/2931(XXVII)","recorded vote","draft resolution","not available","not available"
"A/RES/2932(XXVII)[A]-FP","RS-027","A/PV.2093",3,"A/8904","A/RES/2932(XXVII)[A]","recorded vote","draft resolution","not available","not available"
"A/RES/2932(XXVII)[B]-FP","RS-027","A/PV.2093",3,"A/8904","A/RES/2932(XXVII)[B]","recorded vote","draft resolution","not available","not available"
"A/RES/2933(XXVII)-FP","RS-027","A/PV.2093",4,"A/8905","A/RES/2933(XXVII)","recorded vote","draft resolution","not available","not available"
"A/RES/2934(XXVII)[A]-FP","RS-027","A/PV.2093",4,"A/8906","A/RES/2934(XXVII)[A]","recorded vote","draft resolution","not available","not available"
"A/RES/2934(XXVII)[B]-FP","RS-027","A/PV.2093",4,"A/8906","A/RES/2934(XXVII)[B]","recorded vote","draft resolution","not available","not available"
"A/RES/2934(XXVII)[C]-FP","RS-027","A/PV.2093",5,"A/8906","A/RES/2934(XXVII)[C]","recorded vote","draft resolution","not available","not available"
"A/RES/2935(XXVII)-FP","RS-027","A/PV.2093",5,"A/8907","A/RES/2935(XXVII)","recorded vote","draft resolution","not available","not available"
"A/RES/2935(XXVII)-S0100","RS-027","A/PV.2093",5,"A/8907","A/RES/2935(XXVII)","recorded vote","separate vote","not available","Syria"
"A/RES/2936(XXVII)-FP","RS-027","A/PV.2093",14,"A/L.676/Rev.1/Add.1-2","A/RES/2936(XXVII)","recorded vote","draft resolution","not available","not available"
"A/RES/2939(XXVII)-FP","RS-027","A/PV.2097",0,"A/8881","A/RES/2939(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2940(XXVII)[A]-FP","RS-027","A/PV.2097",0,"A/8882","A/RES/2940(XXVII)[A]","adopted without vote","draft resolution","not available","not available"
"A/RES/2940(XXVII)[B]-FP","RS-027","A/PV.2097",0,"A/8882","A/RES/2940(XXVII)[B]","adopted without vote","draft resolution","not available","not available"
"A/RES/2940(XXVII)[C]-FP","RS-027","A/PV.2097",0,"A/8882","A/RES/2940(XXVII)[C]","adopted without vote","draft resolution","not available","not available"
"A/RES/2941(XXVII)-FP","RS-027","A/PV.2097",0,"A/8883","A/RES/2941(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2942(XXVII)-FP","RS-027","A/PV.2097",0,"A/8885","A/RES/2942(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2943(XXVII)-FP","RS-027","A/PV.2097",0,"A/8886","A/RES/2943(XXVII)","adopted without vote","draft resolution","not available","not available"
"A/RES/2944(XXVII)[II]-FP","RS-027","A/PV.2097",0,"A/8923","A/RES/2944(XXVII)[II]","adopted without vote","draft resolution","not available","not available"
"A/RES/2944(XXVII)[I]-FP","RS-027","A/PV.2097",0,"A/8923","A/RES/2944(XXVII)[I]","non-recorded vote","draft resolution","not available","not available"
"A/RES/2945(XXVII)-FP","RS-027","A/PV.2102",5,"A/8933","A/RES/2945(XXVII)","recorded vote","draft resolution","not available","not available"
"A/RES/2946(XXVII)-FP","RS-027","A/PV.2102",5,"A/8933","A/RES/2946(XXVII)","recorded vote","draft resolution","not available","not available"
"A/RES/2947(XXVII)[A]-FP","RS-027","A/PV.2104",0,"A/8931","A/RES/2947(XXVII)[A]","non-recorded vote","draft resolution","not available","not available"
"A/RES/2947(XXVII)[B]-FP","RS-027","A/PV.2104",0,"A/8931","A/RES/2947(XXVII)[B]","non-recorded vote","draft resolution","not available","not available"
"A/RES/2948(XXVII)-A0100","RS-027","A/PV.2104",15,"A/8921","A/RES/2948(XXVII)","recorded vote","amendment","not available","not available"
"A/RES/2948(XXVII)-FP","RS-027","A/PV.2104",16,"A/8921","A/RES/2948(XXVII)","recorded vote","draft resolution","not available","not available"
"A/RES/2949(XXVII)-FP","RS-027","A/PV.2105",5,"A/L.686/Rev.1/Add.1","A/RES/2949(XXVII)","recorded vote","draft resolution","not available","not available"
"A/RES/2949(XXVII)-M0100","RS-027","A/PV.2105",5,"A/L.686/Rev.1/Add.1","A/RES/2949(XXVII)","recorded vote","motion","not available","not available"
"A/RES/2950(XXVII)-FP","RS-027","A/PV.2106",0,"A/8911","A/RES/2950(XXVII)","adopted without vote","draft resolution","not available","not available"
